t_seconds,phase,depth,rss_mb,batch_id
308.1958,solve.va_sample,2,942.770,1
308.6960,solve.va_sample,2,942.770,1
309.1963,solve.va_sample,2,942.770,1
309.6965,solve.va_sample,2,942.770,1
310.1968,solve.va_sample,2,942.770,1
310.6970,solve.va_sample,2,942.770,1
311.1972,solve.va_sample,2,942.770,1
311.6975,solve.va_sample,2,942.770,1
312.1977,solve.va_sample,2,942.770,1
312.6979,solve.va_sample,2,942.770,1
313.1982,solve.va_sample,2,942.770,1
313.6984,solve.va_sample,2,942.770,1
314.1986,solve.va_sample,2,942.770,1
314.6989,solve.va_sample,2,942.770,1
315.1991,solve.va_sample,2,942.770,1
315.6994,solve.va_sample,2,942.770,1
316.1997,solve.va_sample,2,942.770,1
316.7000,solve.va_sample,2,942.770,1
317.2002,solve.va_sample,2,942.770,1
317.7005,solve.va_sample,2,942.770,1
318.2007,solve.va_sample,2,942.770,1
318.7010,solve.va_sample,2,942.770,1
319.2012,solve.va_sample,2,942.770,1
319.7015,solve.va_sample,2,942.770,1
320.2018,solve.va_sample,2,942.770,1
320.7020,solve.va_sample,2,942.770,1
321.2023,solve.va_sample,2,942.770,1
321.7025,solve.va_sample,2,942.770,1
322.2027,solve.va_sample,2,942.770,1
322.7030,solve.va_sample,2,942.770,1
323.2032,solve.va_sample,2,942.770,1
323.7035,solve.va_sample,2,942.770,1
324.2038,solve.va_sample,2,942.770,1
324.7040,solve.va_sample,2,942.770,1
325.2043,solve.va_sample,2,942.770,1
325.7045,solve.va_sample,2,942.770,1
326.2047,solve.va_sample,2,942.770,1
326.7050,solve.va_sample,2,942.770,1
